_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1da4e2980ece66f5e9),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""potatoes"",""cauliflower"",""water"",""almond milk"",""green onions"",""salt"",""pepper""]",The Aloha Files,Roasted Potato and Cauliflower Soup,"{""course"":[""Soups""]}",Roasted-Potato-and-Cauliflower-Soup-1090731
ObjectId(58e5ee1da4e2980ece66f6b7),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,1500,"[""zucchini"",""oil"",""pesto"",""salt"",""pepper""]",Everyday Health,Roasted Zucchini and Pesto,{},Roasted-Zucchini-and-Pesto-622677
ObjectId(58e5ee1da4e2980ece66f720),"{""piquant"":0.3333333333333333,""sour"":0.6666666666666666,""salty"":0.6666666666666666,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3600,"[""acorn squash"",""black pepper"",""salt"",""olive oil"",""garlic cloves"",""fresh lime juice"",""red chili peppers"",""chopped fresh cilantro""]",Smitten Kitchen,Roasted Acorn Squash with Chile-Lime Vinaigrette,"{""course"":[""Side Dishes""],""holiday"":[""Fall""]}",Roasted-Acorn-Squash-with-Chile-Lime-Vinaigrette-1842926
ObjectId(58e5ee1da4e2980ece66f72b),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1800,"[""medium zucchini"",""olive oil"",""dried oregano"",""dried parsley"",""garlic powder"",""salt"",""pepper"",""parmesan cheese""]",Live Like You Are Rich,Roasted Zucchini,"{""course"":[""Side Dishes""]}",Roasted-Zucchini-1994902
ObjectId(58e5ee1da4e2980ece66f740),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,1500,"[""chile pepper"",""reduced sodium tamari"",""asparagus"",""sesame seeds"",""garlic"",""orange juice"",""rice vinegar""]",Whole Foods Market,"Roasted Asparagus with Sesame, Chile and Garlic","{""course"":[""Side Dishes""]}",Roasted-Asparagus-with-Sesame_-Chile-and-Garlic-1054931
ObjectId(58e5ee1da4e2980ece66f785),,4,2100,"[""fresh asparagus"",""olive oil"",""kosher salt"",""freshly ground black pepper""]",Going My Wayz,Roasted Asparagus,"{""course"":[""Side Dishes""]}",Roasted-Asparagus-2034403
ObjectId(58e5ee1da4e2980ece66f7f5),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1200,"[""broccolini"",""virgin olive oil"",""salt"",""freshly ground black pepper"",""garlic"",""raw almonds"",""fresh lemon juice"",""grated lemon zest"",""water"",""unsalted cashews"",""dijon mustard"",""apple cider vinegar"",""onion powder"",""garlic powder"",""fine sea salt"",""red pepper flakes""]",Simply Recipes,Roasted Broccolini with Creamy Mustard Sauce,"{""holiday"":[""Sunday Lunch""]}",Roasted-Broccolini-with-Creamy-Mustard-Sauce-2053471
ObjectId(58e5ee1da4e2980ece66f890),"{""piquant"":0.0,""sour"":0.0,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.8333333333333334}",5,29700,"[""chuck roast"",""cream of mushroom soup"",""sherry wine"",""onion soup mix""]",AllRecipes,Roast Beef and Gravy,"{""course"":[""Main Dishes""],""holiday"":[""Sunday Lunch""]}",Roast-Beef-And-Gravy-Allrecipes
ObjectId(58e5ee1da4e2980ece66f90b),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2400,"[""butternut squash"",""shallots"",""olive oil"",""salt"",""cracked black pepper"",""fresh thyme"",""pecan halves"",""blue cheese""]",Cooking In Stilettos,"Roasted Butternut Squash With Pecans, Shallots and Blue Cheese","{""course"":[""Side Dishes""]}",Roasted-Butternut-Squash-With-Pecans_-Shallots-and-Blue-Cheese-1049308
ObjectId(58e5ee1da4e2980ece66f92f),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.0,""meaty"":0.0}",4,3300,"[""apples"",""apple cider"",""lemon juice"",""brown sugar"",""cinnamon"",""nutmeg""]",Closet Cooking,Roasted Apple Sauce,"{""course"":[""Desserts"",""Condiments and Sauces""]}",Roasted-Apple-Sauce-557851
ObjectId(58e5ee1da4e2980ece66fa4d),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,2280,"[""eggplant"",""tomatoes"",""olive oil"",""kosher salt"",""red wine vinegar"",""pinenuts"",""grated parmesan cheese"",""basil leaves""]",A Healthy Life For Me,Roasted Eggplant and Tomato Salad,"{""course"":[""Salads""]}",Roasted-Eggplant-and-Tomato-Salad-632742
ObjectId(58e5ee1da4e2980ece66fa99),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.0,""sweet"":0.5,""bitter"":0.0,""meaty"":0.16666666666666666}",4,1200,"[""strawberries"",""granulated sugar"",""vanilla extract""]",She Wears Many Hats,Roasted Strawberry Sauce,"{""course"":[""Desserts""]}",Roasted-Strawberry-Sauce-1107633
ObjectId(58e5ee1da4e2980ece66fb53),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,3600,"[""sweet potatoes"",""cauliflower"",""garlic"",""olive oil"",""salt"",""pepper"",""hulled barley"",""parmesan cheese"",""lemon juice"",""dijon mustard"",""red wine vinegar"",""honey"",""fresh herbs""]",Fitness Blender,"Roasted Sweet Potato, Cauliflower and Barley Salad","{""course"":[""Salads""]}",Roasted-Sweet-Potato_-Cauliflower-and-Barley-Salad-2034841
ObjectId(58e5ee1da4e2980ece66fb92),,5,2700,"[""fresh brussels sprouts"",""chopped pecans"",""olive oil"",""salt"",""ground black pepper"",""butter"",""crumbled gorgonzola""]",Kalyn's Kitchen,Roasted Brussels Sprouts with Pecans (with or without Gorgonzola Cheese),"{""course"":[""Side Dishes""],""holiday"":[""Christmas"",""Sunday Lunch""]}",Roasted-brussels-sprouts-with-pecans-_with-or-without-gorgonzola-cheese_-309522
ObjectId(58e5ee1da4e2980ece66fb9c),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.5}",4,5400,"[""chicken"",""pepper"",""garlic"",""orange"",""orange juice"",""bay leaf"",""olive oil"",""salt""]",Food From Portugal,Roasted Chicken With Orange,"{""course"":[""Main Dishes""]}",Roasted-Chicken-With-Orange-1351787
ObjectId(58e5ee1da4e2980ece66fbbd),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""olive oil"",""white onion"",""salt"",""black pepper"",""garlic"",""wheat"",""reduced fat swiss cheese""]",Skinnytaste,Roast Beef Sandwich with Melted Cheese and Caramelized Onions,"{""course"":[""Lunch""]}",Roast-Beef-Sandwich-with-Melted-Cheese-and-Caramelized-Onions-1578282
ObjectId(58e5ee1da4e2980ece66fbc8),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.5,""meaty"":0.16666666666666666}",4,3600,"[""beets"",""olive oil"",""beefsteak tomatoes"",""red wine vinegar"",""pepper"",""salt"",""salad greens"",""feta cheese crumbles""]",Ann's Entitled Life,Roasted Beet and Tomato Salad,"{""course"":[""Salads""]}",Roasted-Beet-and-Tomato-Salad-1201669
ObjectId(58e5ee1da4e2980ece66fbca),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""garlic"",""olive oil"",""unsalted butter"",""onions"",""pepper"",""salt"",""chopped fresh thyme"",""all-purpose flour"",""low sodium chicken broth"",""heavy cream"",""fresh parsley""]",MyRecipes,Roasted Garlic Soup,"{""course"":[""Soups""]}",Roasted-Garlic-Soup-MyRecipes-244271
ObjectId(58e5ee1da4e2980ece66fc0b),,4,2700,"[""carrots"",""vegetable oil"",""salt"",""fresh thyme"",""honey""]",Best Health,Roasted Carrots,"{""course"":[""Side Dishes""]}",Roasted-Carrots-750097
ObjectId(58e5ee1da4e2980ece66fc12),"{""piquant"":0.0,""sour"":0.5,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,3900,"[""beets"",""olive oil"",""pears"",""walnuts"",""feta cheese"",""salad greens"",""cooked quinoa"",""sprouts"",""walnut oil"",""balsamic vinegar"",""honey"",""salt"",""pepper""]",Camille Styles,"ROASTED BEET, PEAR & WALNUT SALAD","{""course"":[""Salads""]}",ROASTED-BEET_-PEAR-_-WALNUT-SALAD-1895162
ObjectId(58e5ee1da4e2980ece66fc16),,4,2700,"[""leaves"",""cauliflower"",""olive oil"",""kosher salt"",""freshly ground pepper"",""Italian parsley leaves"",""grated lemon zest"",""fresh lemon juice""]",Simply Fresh Dinners,Roasted Cauliflower with Lemon-Parsley Dressing,"{""course"":[""Side Dishes""]}",Roasted-Cauliflower-with-Lemon-Parsley-Dressing-1695836
ObjectId(58e5ee1da4e2980ece66fc3b),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",0,1500,"[""broccolini"",""string beans"",""garlic"",""extra-virgin olive oil"",""salt""]",Every Day with Rachael Ray,Roast Broccolini and Beans,"{""course"":[""Side Dishes""],""holiday"":[""Sunday Lunch""]}",Roast-broccolini-and-beans-346990
ObjectId(58e5ee1da4e2980ece66fc7d),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",4,3300,"[""balsamic vinegar"",""soy sauce"",""olive oil"",""brown sugar"",""rosemary"",""garlic"",""cayenne pepper"",""black pepper"",""chicken leg quarters""]",In Good Flavor,Roasted Balsamic Rosemary Chicken Quarters,"{""course"":[""Main Dishes""]}",Roasted-Balsamic-Rosemary-Chicken-Quarters-1028809
ObjectId(58e5ee1da4e2980ece66fc9b),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.5}",4,780,"[""salmon"",""olive oil"",""salt"",""pepper"",""roma tomatoes"",""basil"",""garlic"",""shallots"",""lemon""]",Destination Delish,Roasted Salmon with Tomato Basil Relish,"{""course"":[""Main Dishes""],""holiday"":[""Sunday Lunch""]}",Roasted-Salmon-with-Tomato-Basil-Relish-1551528
ObjectId(58e5ee1da4e2980ece66fcbb),,5,1800,"[""figs"",""goat cheese"",""balsamic vinegar"",""amber"",""salt"",""ground black pepper""]",Kalyn's Kitchen,Roasted Figs with Goat Cheese and Balsamic-Agave Glaze,{},Roasted-figs-with-goat-cheese-and-balsamic-agave-glaze-309430
ObjectId(58e5ee1da4e2980ece66fcde),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,1500,"[""chile pepper"",""reduced sodium tamari"",""asparagus"",""sesame seeds"",""garlic"",""orange juice"",""rice vinegar""]",Whole Foods Market,"Roasted Asparagus with Sesame, Chile and Garlic","{""course"":[""Side Dishes""]}",Roasted-Asparagus-with-Sesame_-Chile-and-Garlic-1054931
ObjectId(58e5ee1da4e2980ece66fce2),,3,2400,"[""broccoli"",""olive oil"",""ground black pepper"",""kosher salt"",""rice vinegar"",""unsalted roasted peanuts"",""sugar"",""nutritional yeast"",""scallions"",""sea salt flakes""]",Bon Appétit,Roasted and Charred Broccoli with Peanuts,"{""course"":[""Side Dishes""]}",Roasted-and-Charred-Broccoli-with-Peanuts-974492
ObjectId(58e5ee1da4e2980ece66fcfe),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.6666666666666666,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",3,1200,"[""button mushrooms"",""semi-dried tomatoes"",""baby spinach leaves"",""fresh thyme"",""olive oil"",""raw cashews"",""honey"",""sesame seeds"",""red wine vinegar"",""dijon mustard""]",Perfection Fresh,"Roasted Mushrooms, Tomato and Cashew Salad","{""course"":[""Salads""]}",Roasted-Mushrooms_-Tomato-and-Cashew-Salad-1968975
ObjectId(58e5ee1da4e2980ece66fd31),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.5,""meaty"":0.16666666666666666}",4,3600,"[""beets"",""olive oil"",""beefsteak tomatoes"",""red wine vinegar"",""pepper"",""salt"",""salad greens"",""feta cheese crumbles""]",Ann's Entitled Life,Roasted Beet and Tomato Salad,"{""course"":[""Salads""]}",Roasted-Beet-and-Tomato-Salad-1201669
ObjectId(58e5ee1da4e2980ece66fd4e),,4,1500,"[""green beans"",""grape tomatoes"",""olive oil"",""garlic"",""kosher salt"",""ground black pepper"",""parmesan cheese""]",Ambitious Kitchen,Roasted Garlic Parmesan Green Beans with Tomatoes,"{""course"":[""Side Dishes""]}",Roasted-Garlic-Parmesan-Green-Beans-with-Tomatoes-1096978
ObjectId(58e5ee1da4e2980ece66fd57),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""lemon juice"",""olive oil"",""salt"",""garlic powder"",""dried basil"",""ground black pepper"",""green beans"",""slivered almonds""]",Barbara Bakes,Roasted Green Beans,"{""course"":[""Side Dishes""]}",Roasted-Green-Beans-1112880
ObjectId(58e5ee1da4e2980ece66fd5f),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""olive oil"",""white onion"",""salt"",""black pepper"",""garlic"",""wheat"",""reduced fat swiss cheese""]",Skinnytaste,Roast Beef Sandwich with Melted Cheese and Caramelized Onions,"{""course"":[""Lunch""]}",Roast-Beef-Sandwich-with-Melted-Cheese-and-Caramelized-Onions-1578282
ObjectId(58e5ee1da4e2980ece66fd65),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,3600,"[""tomatoes"",""eggs"",""bacon"",""green onions"",""chopped cilantro"",""shredded cheddar cheese"",""fresh basil"",""garlic salt"",""pepper""]",Droolworthy,"Roasted Stuffed Tomatoes with Egg, Bacon and Cheddar","{""course"":[""Breakfast and Brunch""]}",Roasted-Stuffed-Tomatoes-with-Egg_-Bacon-and-Cheddar-1119533
ObjectId(58e5ee1da4e2980ece66fd6f),,4,2100,"[""penne pasta"",""carrots"",""green peas"",""red bell pepper"",""Ragu Cheesy Roasted Garlic Parmesan Sauce"",""chicken broth"",""ground black pepper"",""ground nutmeg""]",Mizkan Brand,Roasted Garlic Parmesan Penne Primavera,"{""course"":[""Main Dishes""]}",Roasted-garlic-parmesan-penne-primavera-298283
ObjectId(58e5ee1da4e2980ece66fe61),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1200,"[""roasted garlic"",""chickpeas"",""tahini"",""lemon"",""olive oil"",""salt"",""ground black pepper"",""cayenne"",""parsley"",""pitas""]",My Gourmet Connection,Roasted Garlic Hummus,"{""course"":[""Appetizers"",""Lunch""]}",Roasted-Garlic-Hummus-1226982
ObjectId(58e5ee1da4e2980ece66fe91),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""delicata squash"",""olive oil"",""balsamic reduction""]",The Naptime Chef,Roasted Delicata Squash with Balsamic,"{""course"":[""Side Dishes""]}",Roasted-Delicata-Squash-with-Balsamic-747391
ObjectId(58e5ee1da4e2980ece66fec2),"{""sweet"":0.5,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""piquant"":0.8333333333333334,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,1500,"[""peas"",""oil"",""salt"",""paprika"",""ground pepper"",""chili powder"",""oregano"",""garlic powder"",""parmesan cheese""]",EatMunchLove,Roasted Edamame (clean Eats/vegan),{},Roasted-Edamame-_clean-Eats_vegan_-749997
ObjectId(58e5ee1da4e2980ece66fed4),,4,1800,"[""artichoke hearts"",""cherry tomatoes"",""lemon"",""olive oil"",""coarse salt"",""pepper"",""dill tips""]",Meal Planning Maven - Linda S.,Roasted Cherry Tomatoes ‘n Artichokes,{},Roasted-Cherry-Tomatoes-n-Artichokes-1068380
ObjectId(58e5ee1da4e2980ece66fee4),,4,1800,"[""yukon gold potatoes"",""carrots"",""parsnips"",""purple onion"",""olive oil"",""smoked sea salt"",""cracked black pepper""]",Gimme Some Oven,Roasted Root Vegetables,"{""course"":[""Side Dishes""]}",Roasted-Root-Vegetables-1396267
ObjectId(58e5ee1da4e2980ece66fef2),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",3,3600,"[""chicken wings"",""corn starch"",""sugar"",""salt"",""herbs"",""pepper""]",Food Network Canada,Roast Chicken Wings,"{""course"":[""Appetizers"",""Lunch""]}",Roast-Chicken-Wings-1497430
ObjectId(58e5ee1da4e2980ece66ff4f),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.5}",4,5400,"[""chicken"",""pepper"",""garlic"",""orange"",""orange juice"",""bay leaf"",""olive oil"",""salt""]",Food From Portugal,Roasted Chicken With Orange,"{""course"":[""Main Dishes""]}",Roasted-Chicken-With-Orange-1351787
ObjectId(58e5ee1da4e2980ece66ff9a),"{""piquant"":0.0,""sour"":0.0,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,4200,"[""peanuts""]",AllRecipes,Roasted Peanuts,"{""course"":[""Desserts"",""Lunch"",""Snacks""],""holiday"":[""Sunday Lunch""]}",Roasted-Peanuts-Allrecipes
ObjectId(58e5ee1da4e2980ece670078),,3,2400,"[""roast beef"",""beef gravy"",""Green Giant™ Steamers™ frozen mixed vegetables"",""seasoning salt"",""Bisquick Baking Mix"",""milk""]",Green Giant,Roast Beef Pot Pie,"{""course"":[""Main Dishes""]}",Roast-Beef-Pot-Pie-1028335
ObjectId(58e5ee1da4e2980ece6700a2),,4,1200,"[""seedless red grapes"",""fresh thyme"",""olive oil"",""kosher salt"",""black pepper""]",Noble Pig,Roasted Grapes,{},Roasted-Grapes-498080
ObjectId(58e5ee1da4e2980ece670186),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",5,1500,"[""whole wheat tortillas"",""goat cheese"",""smoked paprika"",""bacon"",""avocado"",""veggies""]",How Sweet It Is,Roasted Veggie & Goat Cheese Quesadilla,"{""course"":[""Lunch""],""cuisine"":[""Barbecue"",""Mexican""]}",Roasted-Veggie-_-Goat-Cheese-Quesadilla-530841
ObjectId(58e5ee1da4e2980ece6701c2),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1200,"[""gold potatoes"",""olive oil"",""dried oregano"",""salt"",""freshly ground black pepper"",""garlic powder""]",My Gourmet Connection,Roasted Potatoes Oreganata,"{""holiday"":[""Sunday Lunch""]}",Roasted-Potatoes-Oreganata-1840177
ObjectId(58e5ee1da4e2980ece67028d),,4,4800,"[""puff pastry"",""beets"",""olive oil"",""italian seasoning"",""salt"",""pepper"",""blue cheese"",""honey"",""fresh basil""]",My Suburban Kitchen,Roasted Beet and Blue Cheese Tart,{},Roasted-Beet-and-Blue-Cheese-Tart-1948221
ObjectId(58e5ee1da4e2980ece67034e),,5,2700,"[""fresh brussels sprouts"",""chopped pecans"",""olive oil"",""salt"",""ground black pepper"",""butter"",""crumbled gorgonzola""]",Kalyn's Kitchen,Roasted Brussels Sprouts with Pecans (with or without Gorgonzola Cheese),"{""course"":[""Side Dishes""],""holiday"":[""Christmas"",""Sunday Lunch""]}",Roasted-brussels-sprouts-with-pecans-_with-or-without-gorgonzola-cheese_-309522
ObjectId(58e5ee1da4e2980ece670383),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""broccoli florets"",""onions"",""garlic cloves"",""pepper"",""salt"",""olive oil""]",Curry Trail,Roasted Broccoli Onion Soup,"{""course"":[""Soups""],""holiday"":[""Sunday Lunch""]}",Roasted-Broccoli-Onion-Soup-1681373
ObjectId(58e5ee1da4e2980ece670398),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2100,"[""cauliflower"",""extra-virgin olive oil"",""seasoned bread crumbs"",""sea salt""]",We Know Stuff,Roasted Cauliflower,"{""course"":[""Side Dishes""]}",Roasted-Cauliflower-1124177
ObjectId(58e5ee1da4e2980ece6703cb),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,3600,"[""nori"",""canola oil"",""sesame oil"",""sea salt""]",Lara Ngai,Roasted Seaweed,"{""course"":[""Lunch""]}",Roasted-Seaweed-1045443
ObjectId(58e5ee1da4e2980ece6703d6),,4,2700,"[""sweet potatoes"",""russet potatoes"",""olive oil"",""salt"",""pepper"",""dried basil""]",$5 Dinners,Roasted Potato Chunks,"{""course"":[""Side Dishes""]}",Roasted-Potato-Chunks-1125630
ObjectId(58e5ee1da4e2980ece6703e2),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",5,2400,"[""tomatoes"",""olive oil"",""balsamic vinegar"",""garlic"",""thyme"",""pepper"",""salt"",""fontina"",""bread""]",Closet Cooking,Roasted Heirloom Tomatoes in Fontina,"{""course"":[""Lunch""]}",Roasted-Heirloom-Tomatoes-in-Fontina-Closet-Cooking-54883
ObjectId(58e5ee1da4e2980ece67046c),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,1800,"[""leeks"",""olive oil"",""kosher salt"",""cracked black pepper"",""lemon""]",A Southern Soul,Roasted Leeks,"{""course"":[""Side Dishes""]}",Roasted-Leeks-1616180
ObjectId(58e5ee1da4e2980ece670477),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""butternut squash"",""extra-virgin olive oil"",""fresh rosemary"",""garlic powder"",""black pepper"",""salt""]",The Live Fit Girls,Roasted Rosemary Butternut Squash,"{""course"":[""Side Dishes""]}",Roasted-Rosemary-Butternut-Squash-1383148
ObjectId(58e5ee1da4e2980ece6704b3),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3600,"[""acorn squash"",""olive oil"",""kosher salt"",""ground black pepper""]",Center Cut Cook,Roasted Acorn Squash,"{""course"":[""Side Dishes""]}",Roasted-Acorn-Squash-1336280
ObjectId(58e5ee1da4e2980ece6704be),,4,1800,"[""kale"",""truffle oil"",""garlic"",""salt"",""pepper""]",Liv Life,Roasted Kale with Garlic and Truffle Oil,"{""course"":[""Side Dishes""]}",Roasted-Kale-with-Garlic-and-Truffle-Oil-515002
ObjectId(58e5ee1da4e2980ece67055d),"{""piquant"":0.16666666666666666,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",3,3300,"[""small new potatoes"",""button mushrooms"",""olive oil"",""black pepper"",""kosher salt"",""skinless salmon fillets"",""red wine vinegar"",""whole grain mustard"",""honey"",""flat leaf parsley""]",GRAYSLAKE FARMERS MARKET,Roasted Salmon with Potatoes and Mushrooms,"{""holiday"":[""Sunday Lunch""]}",Roasted-Salmon-with-Potatoes-and-Mushrooms-1198396
ObjectId(58e5ee1da4e2980ece67057a),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,2100,"[""broccoli florets"",""olive oil"",""sea salt"",""ground black pepper""]",ruled.me,Roasted Broccoli Florets,"{""holiday"":[""Sunday Lunch""]}",Roasted-Broccoli-Florets-965541
ObjectId(58e5ee1da4e2980ece670582),"{""sweet"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2400,"[""chickpeas"",""olive oil"",""kosher salt"",""paprika"",""garlic powder""]",Center Cut Cook,Roasted Chickpeas,{},Roasted-Chickpeas-1357673
ObjectId(58e5ee1da4e2980ece670583),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,4800,"[""chicken"",""oil"",""garlic"",""salt"",""lemon"",""rosemary""]","Mom, Can I Have That",Roasting a Half Chicken,"{""course"":[""Main Dishes""],""holiday"":[""Sunday Lunch""]}",Roasting-a-Half-Chicken-1193210
ObjectId(58e5ee1da4e2980ece67058d),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",4,1800,"[""sweet potatoes"",""broccoli florets"",""olive oil"",""garlic"",""sea salt"",""tahini paste"",""water"",""lime juice"",""cilantro leaves"",""green onions"",""cumin""]",Healthier Steps,Roasted Sweet Potato Broccoli Salad,"{""course"":[""Salads"",""Side Dishes""]}",Roasted-Sweet-Potato-Broccoli-Salad-1886437
ObjectId(58e5ee1da4e2980ece67059e),,3,2400,"[""roast beef"",""beef gravy"",""Green Giant™ Steamers™ frozen mixed vegetables"",""seasoning salt"",""Bisquick Baking Mix"",""milk""]",Green Giant,Roast Beef Pot Pie,"{""course"":[""Main Dishes""]}",Roast-Beef-Pot-Pie-1028335
