_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1ca4e2980ece66d154),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,600,"[""baby spinach leaves"",""olive oil"",""garlic"",""kosher salt"",""freshly ground black pepper"",""unsalted butter"",""lemon zest"",""juice""]",Grits and Pinecones,Sauteed Spinach with Garlic,"{""course"":[""Side Dishes""]}",Sauteed-Spinach-with-Garlic-1624050
ObjectId(58e5ee1da4e2980ece66d168),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,600,"[""baby spinach leaves"",""olive oil"",""garlic"",""kosher salt"",""freshly ground black pepper"",""unsalted butter"",""lemon zest"",""juice""]",Grits and Pinecones,Sauteed Spinach with Garlic,"{""course"":[""Side Dishes""]}",Sauteed-Spinach-with-Garlic-1624050
ObjectId(58e5ee1da4e2980ece66dbb0),"{""piquant"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""butter"",""worcestershire sauce"",""balsamic vinegar"",""garlic"",""mushrooms"",""seasoning salt"",""dried parsley"",""pepper""]",Low Carb Layla,Sauteed Mushrooms,"{""course"":[""Side Dishes""]}",Sauteed-Mushrooms-1360798
ObjectId(58e5ee1da4e2980ece66de45),,0,1200,"[""spinach"",""extra-virgin olive oil"",""garlic"",""salt"",""black"",""peppercorns"",""fleur de sel""]",Food52,Sauteed Spinach,"{""course"":[""Side Dishes""]}",Sauteed-spinach-315334
ObjectId(58e5ee1da4e2980ece66e41c),"{""sweet"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.5,""piquant"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,2100,"[""yellow onion"",""olive oil"",""red bell pepper"",""yellow bell pepper"",""garlic"",""sherry vinegar"",""tomato purée"",""red pepper flakes"",""kosher salt"",""freshly ground black pepper""]",Barefoot Contessa,Sauteed Onions and Peppers,{},Sauteed-Onions-and-Peppers-1868576
ObjectId(58e5ee1da4e2980ece66e694),"{""piquant"":0.5,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""brussels sprouts"",""bacon"",""virgin olive oil"",""onions"",""thyme"",""leaves"",""salt"",""freshly ground pepper"",""lemon juice""]",Eating Well,Sauteed Brussels Sprouts with Bacon & Onions,"{""course"":[""Side Dishes""]}",Sauteed-Brussels-Sprouts-with-Bacon-_-Onions-1839190
ObjectId(58e5ee1da4e2980ece66ec70),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""swiss chard"",""olive oil"",""garlic cloves"",""water"",""crushed red pepper"",""salt"",""parmesan cheese""]",She Loves Biscotti,Sauteed Garlic Swiss Chard,"{""course"":[""Side Dishes""]}",Sauteed-Garlic-Swiss-Chard-1184343
ObjectId(58e5ee1da4e2980ece66ee59),,4,1080,"[""i can't believ it' not butter! whip \u0026 creami tast"",""assorted fresh vegetables""]",Unilever North America,Sauteed Vegetables,"{""course"":[""Side Dishes""]}",Sauteed-vegetables-303534
ObjectId(58e5ee1da4e2980ece66ef79),,3,540,"[""broccolini"",""kosher salt"",""olive oil"",""butter"",""garlic"",""ground black pepper""]",Southern Food About.com,Sauteed Broccolini With Garlic,"{""course"":[""Side Dishes""]}",Sauteed-Broccolini-With-Garlic-782060
ObjectId(58e5ee1da4e2980ece66f0b1),,3,900,"[""olive oil cooking spray"",""olive oil"",""shrimp"",""fresh lemon juice"",""lemon pepper seasoning"",""table salt"",""black pepper"",""fresh parsley""]",Weight Watchers,Sauteed Shrimp,"{""course"":[""Main Dishes""]}",Sauteed-Shrimp-1114342
ObjectId(58e5ee1da4e2980ece66f7d2),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,720,"[""chicory"",""olive oil"",""garlic"",""salt"",""pepper flakes""]",An Italian in my Kitchen,Sauteed Chicory,"{""course"":[""Side Dishes""]}",Sauteed-Chicory-1125235
ObjectId(58e5ee1da4e2980ece66fe50),,3,1200,"[""flour"",""salt"",""ground pepper"",""catfish"",""virgin olive oil""]",webmd.com,Sauteed Fish Filets,"{""course"":[""Main Dishes""]}",Sauteed-Fish-Filets-1859940
ObjectId(58e5ee1da4e2980ece66fed2),,4,1800,"[""vegetable oil"",""garlic"",""mustard greens"",""freshly ground black pepper"",""kosher salt""]",Princess Tafadzwa,Sauteed Mustard Greens,"{""course"":[""Side Dishes""]}",Sauteed-Mustard-Greens-1364038
ObjectId(58e5ee1da4e2980ece6704e7),,4,1800,"[""vegetable oil"",""garlic"",""mustard greens"",""freshly ground black pepper"",""kosher salt""]",Princess Tafadzwa,Sauteed Mustard Greens,"{""course"":[""Side Dishes""]}",Sauteed-Mustard-Greens-1364038
ObjectId(58e5ee1da4e2980ece6708a1),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1500,"[""butter"",""onions"",""squash"",""garlic"",""salt"",""pepper""]",Add a Pinch,Sauteed Squash,"{""course"":[""Side Dishes""]}",Sauteed-Squash-1519647
ObjectId(58e5ee1da4e2980ece670cf5),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,900,"[""broccoli"",""garlic"",""olive oil"",""salt""]",Cooking with Erin,Sauteed Broccoli With Crispy Garlic,"{""course"":[""Side Dishes""]}",Sauteed-Broccoli-With-Crispy-Garlic-1282292
ObjectId(58e5ee1da4e2980ece67102c),,4,1800,"[""zucchini"",""kosher salt"",""ground black pepper"",""olive oil""]",Barefeet In The Kitchen,Sauteed Spiced Zucchini,"{""course"":[""Side Dishes""]}",Sauteed-Spiced-Zucchini-485815
ObjectId(58e5ee1da4e2980ece6712ab),,4,900,"[""mushrooms"",""sweet onion"",""garlic cloves"",""butter"",""steak rub""]",Savory Experiments,Sauteed Garlic Mushrooms and Onions,"{""course"":[""Side Dishes""]}",Sauteed-Garlic-Mushrooms-and-Onions-1451210
ObjectId(58e5ee1da4e2980ece6712ae),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""fresh mushrooms"",""balsamic vinegar"",""sugar"",""soy sauce"",""lemon juice"",""water""]",Thrifty T's Treasures,Sauteed Mushrooms,"{""course"":[""Side Dishes""]}",Sauteed-Mushrooms-1730941
ObjectId(58e5ee1da4e2980ece672286),,4,1800,"[""lacinato kale"",""garlic"",""olive oil"",""white wine"",""ground black pepper"",""salt"",""lemon""]",No Recipes,Sauteed Kale with Garlic,{},Sauteed-Kale-with-Garlic-480750
ObjectId(58e5ee1da4e2980ece6728ef),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""sliced mushrooms"",""coconut milk"",""spinach"",""scallions""]",The Spicemode Kitchen,Sauteed Mushroom,"{""course"":[""Side Dishes""]}",Sauteed-Mushroom-896726
ObjectId(58e5ee1ea4e2980ece6742ab),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,900,"[""olive oil"",""sugar pea"",""asparagus"",""lemon"",""fresh basil"",""salt"",""pepper""]",Whole Food Real Families,Sauteed Sugar Snap Peas and Asparagus,"{""course"":[""Side Dishes""],""holiday"":[""Spring""]}",Sauteed-Sugar-Snap-Peas-and-Asparagus-1685604
ObjectId(58e5ee1ea4e2980ece675169),,4,1800,"[""olive oil"",""fresh green beans"",""garlic salt"",""garlic powder"",""ground black pepper"",""dried minced onion"",""pearl onions""]",AllRecipes,Sauteed String Beans,"{""course"":[""Side Dishes""],""cuisine"":[""Kid-Friendly""]}",Sauteed-String-Beans-1608721
ObjectId(58e5ee1ea4e2980ece67527d),,4,1200,"[""cabbage"",""kale"",""olive oil"",""onions"",""garlic"",""butter"",""scallions"",""ground black pepper"",""salt""]",My Gourmet Connection,Sauteed Cabbage and Kale,"{""course"":[""Side Dishes""]}",Sauteed-Cabbage-and-Kale-754331
ObjectId(58e5ee1ea4e2980ece67556e),"{""piquant"":0.0,""sour"":0.5,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1800,"[""chicken breasts"",""salt"",""pepper"",""fresh pork fat"",""medium tomatoes"",""mushrooms"",""garlic"",""baby spinach"",""parmesan cheese""]",Taste of Divine,Sauteed Chicken with Spinach and Mushrooms,"{""course"":[""Main Dishes""]}",Sauteed-Chicken-with-Spinach-and-Mushrooms-2048874
ObjectId(58e5ee1ea4e2980ece6755ae),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.0,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,600,"[""fresh asparagus"",""coconut oil"",""garlic salt""]",No Diets Allowed,Sauteed Asparagus with Coconut Oil,"{""course"":[""Side Dishes""]}",Sauteed-Asparagus-with-Coconut-Oil-1098112
ObjectId(58e5ee1ea4e2980ece6757a0),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""brown lentils"",""bulgur"",""fresh tomatoes"",""garlic"",""olive oil"",""parsley"",""vinaigrette dressing"",""salt"",""pepper"",""fresh lemon juice""]",Pinch of Yum,Sauteed Garlic and Tomato Lentil Salad,"{""course"":[""Salads""]}",Sauteed-Garlic-and-Tomato-Lentil-Salad-499436
ObjectId(58e5ee1ea4e2980ece675a2f),"{""piquant"":0.5,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1020,"[""butter"",""diced onions"",""whole kernel corn, drained"",""curry powder"",""garlic powder"",""pepper"",""salt""]",AllRecipes,Sauteed Curried Corn,"{""course"":[""Side Dishes""]}",Sauteed-Curried-Corn-Allrecipes
ObjectId(58e5ee1ea4e2980ece675fa2),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""olive oil"",""unsalted butter"",""turnips"",""parsnips"",""shallots"",""garlic cloves"",""fresh rosemary""]",Epicurious,Sauteed Turnips and Parsnips with Rosemary,"{""course"":[""Side Dishes""],""holiday"":[""Fall""]}",Sauteed-Turnips-And-Parsnips-With-Rosemary-Epicurious
ObjectId(58e5ee1ea4e2980ece676135),,5,2700,"[""pecans"",""salt"",""brussels sprouts"",""butter"",""olive oil"",""yellow onion"",""garlic"",""ground black pepper""]",Saveur,Sauteed Brussels Sprouts with Pecans,"{""course"":[""Side Dishes""]}",Sauteed-Brussels-Sprouts-with-Pecans-442712
ObjectId(58e5ee1ea4e2980ece6762a1),"{""piquant"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.0,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,900,"[""butter"",""cabbage"",""garlic"",""cayenne pepper"",""salt"",""pepper""]",Pip and Ebby,Sauteed Cabbage,"{""course"":[""Side Dishes""]}",Sauteed-Cabbage-1571761
ObjectId(58e5ee1ea4e2980ece676330),,4,1500,"[""button mushrooms"",""onions"",""garlic"",""olive oil"",""soy sauce"",""white wine"",""salt"",""freshly ground black pepper"",""fresh parsley""]",Home Cooking Adventure,Sauteed Mushrooms with Caramelized Onion,"{""course"":[""Side Dishes""]}",Sauteed-Mushrooms-with-Caramelized-Onion-1560097
ObjectId(58e5ee1ea4e2980ece6768fa),,4,2700,"[""olive oil"",""onions"",""kale"",""salt"",""apple cider vinegar"",""red pepper flakes""]",Tessa the Domistic Diva,Sauteed Kale w/ Caramelized Onions,"{""course"":[""Side Dishes""]}",Sauteed-Kale-w_-Caramelized-Onions-1332778
ObjectId(58e5ee1ea4e2980ece6769ab),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1800,"[""fresh asparagus"",""butter"",""garlic"",""salt"",""ground black pepper""]",Gonna Want Seconds,Sauteed Asparagus,"{""course"":[""Side Dishes""]}",Sauteed-Asparagus-1197938
ObjectId(58e5ee1ea4e2980ece677222),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""green beans"",""butter"",""minced garlic"",""garlic salt"",""garlic powder""]",I'm Luving This Life,Sauteed Garlic Green Beans,"{""course"":[""Side Dishes""],""cuisine"":[""Kid-Friendly""]}",Sauteed-Garlic-Green-Beans-1832024
ObjectId(58e5ee1ea4e2980ece6772f3),,4,1800,"[""medium shrimp"",""baby bok choy"",""plum tomatoes"",""minced garlic"",""yellow onion"",""sherry wine"",""salt"",""pepper"",""cooking oil""]",Panlasang Pinoy,Sauteed Bok Choy with Shrimp,"{""course"":[""Main Dishes""]}",Sauteed-Bok-Choy-with-Shrimp-1187292
ObjectId(58e5ee1ea4e2980ece677581),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,2100,"[""cabbage"",""bacon"",""butter"",""fresh thyme"",""white wine"",""fat-free chicken broth""]",Carrie's Experimental Kitchen,Sauteed Cabbage with Bacon,"{""course"":[""Side Dishes""]}",Sauteed-Cabbage-with-Bacon-2036448
ObjectId(58e5ee1ea4e2980ece67765d),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",5,2100,"[""butter"",""sliced mushrooms"",""ranch salad dressing mix""]",AllRecipes,Sauteed Mushrooms,"{""course"":[""Side Dishes""]}",Sauteed-Mushrooms-Allrecipes
ObjectId(58e5ee1ea4e2980ece6779da),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1200,"[""sea scallops"",""salt"",""ground black pepper"",""olive oil"",""butter"",""flat leaf parsley"",""garlic cloves""]",MyRecipes,Sauteed Scallops with Parsley and Garlic,"{""course"":[""Main Dishes""]}",Sauteed-Scallops-With-Parsley-And-Garlic-My-Recipes
ObjectId(58e5ee1ea4e2980ece677a05),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1200,"[""butter"",""carrots"",""brussels sprouts"",""garlic"",""salt"",""pepper""]",Delicious Meets Healthy,Sauteed Carrots and Brussels Sprouts,"{""course"":[""Side Dishes""],""holiday"":[""Sunday Lunch""]}",Sauteed-Carrots-and-Brussels-Sprouts-1114511
ObjectId(58e5ee1ea4e2980ece677d1b),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",5,1260,"[""asparagus"",""unsalted butter"",""kosher salt"",""ground black pepper"",""flat leaf parsley"",""grated parmesan cheese""]",Recipe Girl,Sauteed Asparagus with Butter and Parmesan,"{""course"":[""Side Dishes""],""holiday"":[""Spring""]}",Sauteed-Asparagus-with-Butter-and-Parmesan-472146
ObjectId(58e5ee1ea4e2980ece6782d0),,4,1500,"[""sweet corn"",""butter"",""red bell pepper"",""scallions"",""grape tomatoes"",""salt"",""freshly ground pepper"",""tarragon leaves""]",My Gourmet Connection,Sauteed Sweet Corn with Tomatoes and Tarragon,"{""course"":[""Side Dishes""]}",Sauteed-Sweet-Corn-with-Tomatoes-and-Tarragon-922554
ObjectId(58e5ee1ea4e2980ece678b5a),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,1500,"[""olive oil"",""butter beans"",""onions"",""celery sticks"",""fresh parsley"",""pepper"",""salt""]",Food52,Sauteed Butter Beans With Celery And Onions,"{""course"":[""Side Dishes""]}",Sauteed-butter-beans-with-celery-and-onions-318309
ObjectId(58e5ee1fa4e2980ece679044),"{""piquant"":0.5,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,600,"[""olive oil"",""fresh green beans"",""onion salt"",""garlic salt"",""garlic powder"",""freshly ground pepper""]",AllRecipes,Sauteed Garden Fresh Green Beans,"{""course"":[""Side Dishes""]}",Sauteed-Garden-Fresh-Green-Beans-1606339
ObjectId(58e5ee1fa4e2980ece6795d2),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1800,"[""avocado"",""sweet potatoes"",""mushrooms"",""olive oil"",""onions"",""cajun seasoning""]",Nutrizonia,Sauteed Sweet Potato With Avocado,"{""course"":[""Side Dishes""]}",Sauteed-Sweet-Potato-With-Avocado-1498712
ObjectId(58e5ee1fa4e2980ece679aa0),,4,2100,"[""red potato"",""artichoke hearts"",""garlic"",""fresh lemon juice"",""fresh basil"",""extra-virgin olive oil"",""black pepper"",""kosher salt""]",Carrie's Experimental Kitchen,Sauteed Artichokes & Potatoes #SundaySupper,"{""course"":[""Side Dishes""]}",Sauteed-Artichokes-_-Potatoes-_SundaySupper-1045441
ObjectId(58e5ee1fa4e2980ece679eb9),,3,3000,"[""kale"",""beets"",""medium carrot"",""purple onion"",""orange"",""quinoa"",""orange juice"",""olive oil"",""white wine vinegar"",""honey"",""salt"",""pepper""]",Farmhouse Delivery Recipes,Sauteed Kale and Quinoa Salad with Orange Vinaigrette,"{""course"":[""Salads"",""Side Dishes"",""Lunch""]}",Sauteed-Kale-and-Quinoa-Salad-with-Orange-Vinaigrette-2054013
ObjectId(58e5ee1fa4e2980ece679fcd),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",5,1260,"[""asparagus"",""unsalted butter"",""kosher salt"",""ground black pepper"",""flat leaf parsley"",""grated parmesan cheese""]",Recipe Girl,Sauteed Asparagus with Butter and Parmesan,"{""course"":[""Side Dishes""],""holiday"":[""Spring""]}",Sauteed-Asparagus-with-Butter-and-Parmesan-472146
ObjectId(58e5ee1fa4e2980ece67a9b7),,4,1680,"[""hellmann' or best food real mayonnais"",""granny smith apples"",""pears"",""sweet onion"",""stuffing"",""chopped walnuts"",""fat free reduced sodium chicken broth""]",Unilever North America,Sauteed Pear & Apple Stuffing,"{""course"":[""Side Dishes""],""holiday"":[""Thanksgiving""]}",Sauteed-pear-_-apple-stuffing-299382
ObjectId(58e5ee1fa4e2980ece67ad9e),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""sugar pea"",""portabello mushroom"",""olive oil"",""ginger"",""onion powder""]",Our Mini Family,Sauteed Mushroom and Ginger Snap Peas,"{""course"":[""Side Dishes""]}",Sauteed-Mushroom-and-Ginger-Snap-Peas-1595776
ObjectId(58e5ee1fa4e2980ece67af9b),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1500,"[""olive oil"",""shallots"",""haricots verts"",""Fuyu persimmons"",""salt""]",Love and Olive Oil,Sauteed Green Beans with Persimmons,"{""course"":[""Side Dishes""],""holiday"":[""Fall""]}",Sauteed-Green-Beans-with-Persimmons-483148
ObjectId(58e5ee1fa4e2980ece67b149),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""sesame seeds"",""minced garlic"",""scallions"",""low sodium soy sauce"",""sesame oil"",""hot red pepper flakes"",""sugar"",""olive oil"",""shiitake"",""baby spinach leaves""]",Just a Taste,Sauteed Mushrooms & Spinach with Spicy Garlic Sauce,"{""course"":[""Side Dishes""]}",Sauteed-Mushrooms-_-Spinach-with-Spicy-Garlic-Sauce-1187254
ObjectId(58e5ee1fa4e2980ece67bccf),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""sesame seeds"",""minced garlic"",""scallions"",""low sodium soy sauce"",""sesame oil"",""hot red pepper flakes"",""sugar"",""olive oil"",""shiitake"",""baby spinach leaves""]",Just a Taste,Sauteed Mushrooms & Spinach with Spicy Garlic Sauce,"{""course"":[""Side Dishes""]}",Sauteed-Mushrooms-_-Spinach-with-Spicy-Garlic-Sauce-1187254
ObjectId(58e5ee1fa4e2980ece67c065),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""broccoli rabe"",""extra-virgin olive oil"",""large garlic cloves"",""crushed red pepper"",""fresh lemon juice"",""salt"",""pepper"",""grated parmesan cheese""]",Fatback and Foie Gras,Sauteed Broccoli Rabe with Garlic and Parmesan,"{""course"":[""Side Dishes""]}",Sauteed-Broccoli-Rabe-with-Garlic-and-Parmesan-1206254
ObjectId(58e5ee1fa4e2980ece67c362),,3,1200,"[""coconut oil"",""butter beans"",""kale"",""garlic"",""grated lemon zest"",""sea salt"",""grated parmesan cheese"",""ground black pepper""]",The Brown Paper Bag,SAUTEED KALE AND BUTTER BEANS,"{""course"":[""Side Dishes""]}",SAUTEED-KALE-AND-BUTTER-BEANS-1493106
ObjectId(58e5ee1fa4e2980ece67c7bd),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""broccoli rabe"",""extra-virgin olive oil"",""large garlic cloves"",""crushed red pepper"",""fresh lemon juice"",""salt"",""pepper"",""grated parmesan cheese""]",Fatback and Foie Gras,Sauteed Broccoli Rabe with Garlic and Parmesan,"{""course"":[""Side Dishes""]}",Sauteed-Broccoli-Rabe-with-Garlic-and-Parmesan-1206254
ObjectId(58e5ee1fa4e2980ece67cc6b),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1200,"[""zucchini"",""yellow squash"",""olive oil"",""lemon juice"",""fresh basil leaves"",""salt"",""pepper""]",Step Away From The Carbs,Sauteed Zucchini and Yellow Squash with Lemon and Basil,"{""course"":[""Side Dishes""],""holiday"":[""Summer""]}",Sauteed-Zucchini-and-Yellow-Squash-with-Lemon-and-Basil-1571342
ObjectId(58e5ee1fa4e2980ece67ce0a),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""olive oil"",""mushrooms"",""dried thyme"",""dried oregano"",""black pepper"",""garlic cloves"",""balsamic vinegar"",""chicken broth"",""butter"",""salt"",""milk"",""instant polenta"",""gouda""]",She Wears Many Hats,Sauteed Mushroom with Cheesy Polenta,"{""course"":[""Side Dishes""]}",Sauteed-Mushroom-with-Cheesy-Polenta-1905343
ObjectId(58e5ee1fa4e2980ece67d623),"{""sweet"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2400,"[""cabbage"",""bacon"",""garlic"",""water"",""sugar"",""salt"",""pepper"",""fresh lemon juice""]",Sparkles To Sprinkles,Sauteed Cabbage & Bacon,{},Sauteed-Cabbage-_-Bacon-1465439
ObjectId(58e5ee1fa4e2980ece67dbf3),,4,1800,"[""boneless skinless chicken breasts"",""Italian style breadcrumbs"",""kosher salt"",""freshly ground black pepper"",""canola oil"",""button mushrooms"",""butter"",""worcestershire sauce"",""Guinness Beer""]",Home & Plate,Sauteed Chicken with Guinness Glazed Mushrooms,"{""course"":[""Main Dishes""],""holiday"":[""St. Patrick's Day""]}",Sauteed-Chicken-with-Guinness-Glazed-Mushrooms-1363685
ObjectId(58e5ee1fa4e2980ece67ded0),"{""piquant"":0.6666666666666666,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1200,"[""extra-virgin olive oil"",""cherry tomatoes"",""garlic cloves"",""large shrimp"",""baby arugula"",""coarse salt"",""ground pepper"",""fresh lemon juice""]",Noble Pig,Sauteed Shrimp with Arugula and Tomatoes,"{""course"":[""Main Dishes""]}",Sauteed-Shrimp-with-Arugula-and-Tomatoes-497955
ObjectId(58e5ee1fa4e2980ece67e768),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1020,"[""green beans"",""water"",""olive oil"",""soy sauce"",""chili flakes"",""garlic powder""]",The Bachelor's Cookhouse,Sauteed Spicy Greens,"{""course"":[""Side Dishes""]}",Sauteed-Spicy-Greens-1088020
ObjectId(58e5ee1fa4e2980ece67e769),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1020,"[""green beans"",""water"",""olive oil"",""soy sauce"",""chili flakes"",""garlic powder""]",The Bachelor's Cookhouse,Sauteed Spicy Greens,"{""course"":[""Side Dishes""]}",Sauteed-Spicy-Greens-1088020
ObjectId(58e5ee20a4e2980ece67f302),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""kale"",""olive oil"",""chopped onion"",""hot smoked paprika"",""crushed red pepper""]",Epicurious,Sauteed Kale with Smoked Paprika,"{""course"":[""Side Dishes""]}",Sauteed-Kale-With-Smoked-Paprika-Epicurious
